x,p
-0.0185419,9183.07
-0.0183818,9183.07
-0.0182218,9183.07
-0.0180618,9183.07
-0.0179018,9183.07
-0.0177418,9183.07
-0.0175818,9183.07
-0.0174217,9183.07
-0.0172617,9183.07
-0.0171017,9183.07
-0.0169417,9183.07
-0.0167817,9183.07
-0.0166217,9183.07
-0.0164616,9183.07
-0.0163016,9183.07
-0.0161416,9183.08
-0.0159816,9183.08
-0.0158216,9183.08
-0.0156616,9183.08
-0.0155016,9183.08
-0.0153415,9183.08
-0.0151815,9183.08
-0.0150215,9183.08
-0.0148615,9183.08
-0.0147015,9183.08
-0.0145415,9183.08
-0.0143814,9183.08
-0.0142214,9183.08
-0.0140614,9183.08
-0.0139014,9183.08
-0.0137414,9183.08
-0.0135814,9183.08
-0.0134213,9183.08
-0.0132613,9183.08
-0.0131013,9183.08
-0.0129413,9183.08
-0.0127813,9183.08
-0.0126213,9183.08
-0.0124612,9183.08
-0.0123012,9183.08
-0.0121412,9183.08
-0.0119812,9183.08
-0.0118212,9183.08
-0.0116612,9183.08
-0.0115012,9183.08
-0.0113411,9183.08
-0.0111811,9183.08
-0.0110211,9183.08
-0.0108611,9183.08
-0.0107011,9183.08
-0.0105411,9183.08
-0.010381,9183.08
-0.010221,9183.08
-0.010061,9183.08
-0.00990099,9183.08
-0.00974097,9183.08
-0.00958096,9183.08
-0.00942094,9183.08
-0.00926093,9183.08
-0.00910091,9183.08
-0.00894089,9183.08
-0.00878088,9183.08
-0.00862086,9183.08
-0.00846085,9183.08
-0.00830083,9183.08
-0.00814081,9183.08
-0.0079808,9183.08
-0.00782078,9183.08
-0.00766077,9183.08
-0.00750075,9183.08
-0.00734073,9183.08
-0.00718072,9183.08
-0.0070207,9183.08
-0.00686069,9183.08
-0.00670067,9183.08
-0.00654065,9183.08
-0.00638064,9183.08
-0.00622062,9183.08
-0.00606061,9183.08
-0.00590059,9183.08
-0.00574057,9183.08
-0.00558056,9183.08
-0.00542054,9183.08
-0.00526053,9183.08
-0.00510051,9183.08
-0.00494049,9183.08
-0.00478048,9183.08
-0.00462046,9183.08
-0.00446045,9183.08
-0.00430043,9183.08
-0.00414041,9183.08
-0.0039804,9183.08
-0.00382038,9183.08
-0.00366037,9183.08
-0.00350035,9183.08
-0.00334033,9183.08
-0.00318032,9183.08
-0.0030203,9183.08
-0.00286029,9183.08
-0.00270027,9183.08
-0.00254025,9183.08
-0.00238024,9183.08
-0.00222022,9183.08
-0.00206021,9183.08
-0.00190019,9183.08
-0.00174017,9183.08
-0.00158016,9183.08
-0.00142014,9183.08
-0.00126013,9183.08
-0.00110011,9183.08
-0.000940094,9183.08
-0.000780078,9183.08
-0.000620062,9183.08
-0.000460046,9183.08
-0.00030003,9183.08
-0.000140014,9183.08
2.0002e-05,9183.08
0.000180018,9183.08
0.000340034,9183.08
0.00050005,9183.08
0.000660066,9183.08
0.000820082,9183.08
0.000980098,9183.08
0.00114011,9183.08
0.00130013,9183.08
0.00146015,9183.08
0.00162016,9183.08
0.00178018,9183.08
0.00194019,9183.08
0.00210021,9183.08
0.00226023,9183.08
0.00242024,9183.08
0.00258026,9183.08
0.00274027,9183.08
0.00290029,9183.08
0.00306031,9183.08
0.00322032,9183.08
0.00338034,9183.08
0.00354035,9183.08
0.00370037,9183.08
0.00386039,9183.08
0.0040204,9183.08
0.00418042,9183.08
0.00434043,9183.08
0.00450045,9183.08
0.00466047,9183.08
0.00482048,9183.08
0.0049805,9183.08
0.00514051,9183.08
0.00530053,9183.08
0.00546055,9183.08
0.00562056,9183.08
0.00578058,9183.08
0.00594059,9183.08
0.00610061,9183.08
0.00626063,9183.08
0.00642064,9183.08
0.00658066,9183.08
0.00674067,9183.08
0.00690069,9183.08
0.00706071,9183.08
0.00722072,9183.08
0.00738074,9183.08
0.00754075,9183.08
0.00770077,9183.08
0.00786079,9183.09
0.0080208,9183.09
0.00818082,9183.09
0.00834083,9183.09
0.00850085,9183.09
0.00866087,9183.09
0.00882088,9183.09
0.0089809,9183.09
0.00914091,9183.09
0.00930093,9183.09
0.00946095,9183.09
0.00962096,9183.09
0.00978098,9183.09
0.00994099,9183.09
0.010101,9183.09
0.010261,9183.09
0.010421,9183.09
0.0105811,9183.09
0.0107411,9183.09
0.0109011,9183.09
0.0110611,9183.09
0.0112211,9183.09
0.0113811,9183.09
0.0115412,9183.09
0.0117012,9183.09
0.0118612,9183.09
0.0120212,9183.09
0.0121812,9183.09
0.0123412,9183.09
0.0125013,9183.09
0.0126613,9183.09
0.0128213,9183.09
0.0129813,9183.09
0.0131413,9183.09
0.0133013,9183.09
0.0134613,9183.09
0.0136214,9183.09
0.0137814,9183.09
0.0139414,9183.09
0.0141014,9183.09
0.0142614,9183.09
0.0144214,9183.09
0.0145815,9183.09
0.0147415,9183.09
0.0149015,9183.09
0.0150615,9183.09
0.0152215,9183.09
0.0153815,9183.09
0.0155416,9183.09
0.0157016,9183.09
0.0158616,9183.09
0.0160216,9183.09
0.0161816,9183.09
0.0163416,9183.09
0.0165017,9183.09
