x,p
1.04174,9123.71
1.04191,9127.73
1.04209,9131.75
1.04227,9135.77
1.04244,9139.81
1.04262,9143.92
1.04279,9148.03
1.04297,9152.14
1.04315,9156.25
1.04332,9160.37
1.0435,9164.48
1.04367,9168.59
1.04385,9172.7
1.04403,9176.46
1.0442,9178.09
1.04438,9179.71
1.04455,9181.33
1.04473,9182.99
1.04491,9184.75
1.04508,9186.51
1.04526,9188.27
1.04543,9190.03
1.04561,9191.79
1.04579,9193.55
1.04596,9195.31
1.04614,9197.07
1.04631,9198.59
1.04649,9199.08
1.04667,9199.58
1.04684,9200.07
1.04702,9200.58
1.04719,9201.13
1.04737,9201.68
1.04755,9202.22
1.04772,9202.77
1.0479,9203.32
1.04807,9203.87
1.04825,9204.41
1.04843,9204.96
1.0486,9205.39
1.04878,9205.52
1.04895,9205.64
1.04913,9205.77
1.04931,9205.9
1.04948,9206.04
1.04966,9206.18
1.04983,9206.32
1.05001,9206.46
1.05019,9206.6
1.05036,9206.74
1.05054,9206.89
1.05072,9207.03
1.05089,9207.09
1.05107,9206.97
1.05124,9206.86
1.05142,9206.75
1.0516,9206.64
1.05177,9206.55
1.05195,9206.45
1.05212,9206.35
1.0523,9206.26
1.05248,9206.16
1.05265,9206.06
1.05283,9205.97
1.053,9205.87
1.05318,9205.73
1.05336,9205.52
1.05353,9205.31
1.05371,9205.09
1.05388,9204.89
1.05406,9204.7
1.05424,9204.51
1.05441,9204.33
1.05459,9204.14
1.05476,9203.95
1.05494,9203.76
1.05512,9203.57
1.05529,9203.38
1.05547,9203.21
1.05564,9203.07
1.05582,9202.93
1.056,9202.78
1.05617,9202.65
1.05635,9202.53
1.05652,9202.41
1.0567,9202.29
1.05688,9202.16
1.05705,9202.04
1.05723,9201.92
1.0574,9201.8
1.05758,9201.68
1.05776,9201.61
1.05793,9201.61
1.05811,9201.61
1.05828,9201.61
1.05846,9201.61
1.05864,9201.63
1.05881,9201.65
1.05899,9201.66
1.05916,9201.68
1.05934,9201.7
1.05952,9201.71
1.05969,9201.73
1.05987,9201.75
1.06004,9201.86
1.06022,9202.07
1.0604,9202.28
1.06057,9202.49
1.06075,9202.72
1.06092,9202.95
1.0611,9203.18
1.06128,9203.41
1.06145,9203.64
1.06163,9203.86
1.0618,9204.09
1.06198,9204.32
1.06216,9204.55
1.06233,9204.92
1.06251,9205.39
1.06268,9205.87
1.06286,9206.34
1.06304,9206.8
1.06321,9207.26
1.06339,9207.73
1.06356,9208.19
1.06374,9208.65
1.06392,9209.11
1.06409,9209.57
1.06427,9210.03
1.06444,9210.5
1.06462,9210.98
1.0648,9211.49
1.06497,9212
1.06515,9212.5
1.06532,9212.97
1.0655,9213.43
1.06568,9213.88
1.06585,9214.34
1.06603,9214.79
1.0662,9215.25
1.06638,9215.7
1.06656,9216.16
1.06673,9216.61
1.06691,9216.94
1.06708,9217.22
1.06726,9217.49
1.06744,9217.77
1.06761,9218
1.06779,9218.22
1.06796,9218.45
1.06814,9218.67
1.06832,9218.89
1.06849,9219.12
1.06867,9219.34
1.06884,9219.56
1.06902,9219.79
1.0692,9219.83
1.06937,9219.82
1.06955,9219.81
1.06972,9219.8
1.0699,9219.76
1.07008,9219.72
1.07025,9219.67
1.07043,9219.63
1.07061,9219.59
1.07078,9219.55
1.07096,9219.51
1.07113,9219.47
1.07131,9219.42
1.07149,9219.16
1.07166,9218.83
1.07184,9218.51
1.07201,9218.18
1.07219,9217.85
1.07237,9217.52
1.07254,9217.19
1.07272,9216.86
1.07289,9216.53
1.07307,9216.2
1.07325,9215.87
1.07342,9215.54
1.0736,9215.21
1.07377,9214.69
1.07395,9214.14
1.07413,9213.59
1.0743,9213.04
1.07448,9212.5
1.07465,9211.97
1.07483,9211.43
1.07501,9210.9
1.07518,9210.37
1.07536,9209.83
1.07553,9209.3
1.07571,9208.76
1.07589,9208.23
1.07606,9207.63
1.07624,9207.03
1.07641,9206.43
1.07659,9205.83
1.07677,9205.26
1.07694,9204.69
1.07712,9204.12
1.07729,9203.55
1.07747,9202.98
1.07765,9202.41
1.07782,9201.83
1.078,9201.26
1.07817,9200.69
1.07835,9200.16
1.07853,9199.63
1.0787,9199.1
1.07888,9198.57
1.07905,9198.06
1.07923,9197.56
1.07941,9197.06
1.07958,9196.56
1.07976,9196.05
1.07993,9195.55
1.08011,9195.05
1.08029,9194.55
1.08046,9194.05
1.08064,9193.67
1.08081,9193.29
1.08099,9192.91
1.08117,9192.53
1.08134,9192.17
1.08152,9191.81
1.08169,9191.46
1.08187,9191.1
1.08205,9190.74
1.08222,9190.38
1.0824,9190.03
1.08257,9189.67
1.08275,9189.32
1.08293,9189.12
1.0831,9188.92
1.08328,9188.71
1.08345,9188.51
1.08363,9188.32
1.08381,9188.13
1.08398,9187.94
1.08416,9187.74
1.08433,9187.55
1.08451,9187.36
1.08469,9187.17
1.08486,9186.98
1.08504,9186.79
1.08521,9186.74
1.08539,9186.69
1.08557,9186.63
1.08574,9186.58
1.08592,9186.53
1.08609,9186.48
1.08627,9186.43
1.08645,9186.38
1.08662,9186.33
1.0868,9186.29
1.08697,9186.24
1.08715,9186.19
1.08733,9186.92
1.0875,9186.25
1.08768,9186.36
1.08785,9186.47
1.08803,9186.59
1.08821,9186.7
1.08838,9186.82
1.08856,9186.94
1.08873,9187.05
1.08891,9187.17
1.08909,9187.29
1.08926,9187.4
1.08944,9187.52
1.08961,9187.64
1.08979,9187.95
1.08997,9188.31
1.09014,9188.67
1.09032,9189.03
1.0905,9189.4
1.09067,9189.76
1.09085,9190.13
1.09102,9190.5
1.0912,9190.86
1.09138,9191.23
1.09155,9191.59
1.09173,9191.96
1.0919,9192.33
1.09208,9192.76
1.09226,9193.3
1.09243,9193.83
1.09261,9194.37
1.09278,9194.91
1.09296,9195.43
1.09314,9195.96
1.09331,9196.48
1.09349,9197.01
1.09366,9197.53
1.09384,9198.06
1.09402,9198.59
1.09419,9199.11
1.09437,9199.64
1.09454,9200.11
1.09472,9200.57
1.0949,9201.03
1.09507,9201.49
1.09525,9201.94
1.09542,9202.38
1.0956,9202.82
1.09578,9203.26
1.09595,9203.7
1.09613,9204.13
1.0963,9204.57
1.09648,9205.01
1.09666,9205.45
1.09683,9205.89
1.09701,9206.19
1.09718,9206.47
1.09736,9206.74
1.09754,9207.02
1.09771,9207.28
1.09789,9207.54
1.09806,9207.8
1.09824,9208.06
1.09842,9208.32
1.09859,9208.58
1.09877,9208.84
1.09894,9209.1
1.09912,9209.35
1.0993,9209.61
1.09947,9209.81
1.09965,9209.95
1.09982,9210.08
1.1,9210.22
1.10018,9210.35
1.10035,9210.48
1.10053,9210.61
1.1007,9210.74
1.10088,9210.87
1.10106,9210.99
1.10123,9211.12
1.10141,9211.25
1.10158,9211.38
1.10176,9211.5
1.10194,9211.63
1.10211,9211.69
1.10229,9211.72
1.10246,9211.76
1.10264,9211.79
1.10282,9211.83
1.10299,9211.86
1.10317,9211.89
1.10334,9211.91
1.10352,9211.94
1.1037,9211.97
1.10387,9212
1.10405,9212.03
1.10422,9212.06
1.1044,9212.09
1.10458,9212.12
1.10475,9212.11
1.10493,9212.07
1.1051,9212.02
1.10528,9211.97
1.10546,9211.92
1.10563,9211.87
1.10581,9211.82
1.10598,9211.77
1.10616,9211.73
1.10634,9211.68
1.10651,9211.63
1.10669,9211.58
1.10686,9211.53
1.10704,9211.48
1.10722,9211.43
1.10739,9211.38
1.10757,9211.31
1.10774,9211.21
1.10792,9211.12
1.1081,9211.02
1.10827,9210.93
1.10845,9210.84
1.10862,9210.75
1.1088,9210.65
1.10898,9210.56
1.10915,9210.47
1.10933,9210.38
1.1095,9210.29
1.10968,9210.2
1.10986,9210.11
1.11003,9210.01
1.11021,9209.92
1.11039,9209.83
1.11056,9209.73
1.11074,9209.64
1.11091,9209.54
1.11109,9209.44
1.11127,9209.35
1.11144,9209.26
1.11162,9209.16
1.11179,9209.07
1.11197,9208.98
1.11215,9208.88
1.11232,9208.79
1.1125,9208.7
1.11267,9208.6
1.11285,9208.51
1.11303,9208.42
1.1132,9208.33
1.11338,9208.23
1.11355,9208.15
1.11373,9208.07
1.11391,9207.99
1.11408,9207.91
1.11426,9207.83
1.11443,9207.76
1.11461,9207.68
1.11479,9207.6
1.11496,9207.53
1.11514,9207.45
1.11531,9207.37
1.11549,9207.3
1.11567,9207.22
1.11584,9207.14
1.11602,9207.07
1.11619,9206.99
1.11637,9206.91
1.11655,9206.84
1.11672,9206.77
1.1169,9206.71
1.11707,9206.64
1.11725,9206.58
1.11743,9206.52
1.1176,9206.46
1.11778,9206.4
1.11795,9206.34
1.11813,9206.28
1.11831,9206.22
1.11848,9206.16
1.11866,9206.1
1.11883,9206.04
1.11901,9205.98
1.11919,9205.92
1.11936,9205.86
1.11954,9205.8
1.11971,9205.74
1.11989,9205.68
1.12007,9205.63
1.12024,9205.58
1.12042,9205.54
1.12059,9205.5
1.12077,9205.45
1.12095,9205.41
1.12112,9205.37
1.1213,9205.32
1.12147,9205.28
1.12165,9205.24
1.12183,9205.2
1.122,9205.15
1.12218,9205.11
1.12235,9205.07
1.12253,9205.03
1.12271,9204.98
1.12288,9204.94
1.12306,9204.9
1.12323,9204.86
1.12341,9204.81
1.12359,9204.77
1.12376,9204.73
1.12394,9204.68
1.12411,9204.63
1.12429,9204.58
1.12447,9204.53
1.12464,9204.49
1.12482,9204.44
1.12499,9204.39
1.12517,9204.35
1.12535,9204.3
1.12552,9204.25
1.1257,9204.2
1.12587,9204.16
1.12605,9204.11
1.12623,9204.06
1.1264,9204.02
1.12658,9203.97
1.12675,9203.92
1.12693,9203.88
1.12711,9203.83
1.12728,9203.78
1.12746,9203.74
1.12763,9203.68
1.12781,9203.63
1.12799,9203.58
1.12816,9203.53
1.12834,9203.48
1.12851,9203.43
1.12869,9203.38
1.12887,9203.33
1.12904,9203.28
1.12922,9203.23
1.12939,9203.18
1.12957,9203.13
1.12975,9203.08
1.12992,9203.03
1.1301,9202.98
1.13028,9202.92
1.13045,9202.87
1.13063,9202.82
1.1308,9202.77
1.13098,9202.72
1.13116,9202.67
1.13133,9202.62
1.13151,9202.57
1.13168,9202.52
1.13186,9202.48
1.13204,9202.44
1.13221,9202.4
1.13239,9202.36
1.13256,9202.31
1.13274,9202.27
1.13292,9202.23
1.13309,9202.19
1.13327,9202.15
1.13344,9202.11
1.13362,9202.07
1.1338,9202.03
1.13397,9201.99
1.13415,9201.95
1.13432,9201.91
1.1345,9201.86
1.13468,9201.82
1.13485,9201.78
1.13503,9201.74
1.1352,9201.7
1.13538,9201.66
1.13556,9201.62
1.13573,9201.58
1.13591,9201.54
1.13608,9201.5
1.13626,9201.46
1.13644,9201.43
1.13661,9201.39
1.13679,9201.35
1.13696,9201.32
1.13714,9201.28
1.13732,9201.25
1.13749,9201.21
1.13767,9201.17
1.13784,9201.14
1.13802,9201.1
1.1382,9201.07
1.13837,9201.03
1.13855,9201
1.13872,9200.96
1.1389,9200.93
1.13908,9200.89
1.13925,9200.86
1.13943,9200.82
1.1396,9200.79
1.13978,9200.75
1.13996,9200.72
1.14013,9200.68
1.14031,9200.65
1.14048,9200.61
1.14066,9200.58
1.14084,9200.54
1.14101,9200.51
1.14119,9200.48
1.14136,9200.45
1.14154,9200.43
1.14172,9200.4
1.14189,9200.37
1.14207,9200.34
1.14224,9200.31
1.14242,9200.29
1.1426,9200.26
1.14277,9200.23
1.14295,9200.2
1.14312,9200.17
1.1433,9200.15
1.14348,9200.12
1.14365,9200.09
1.14383,9200.06
1.144,9200.03
1.14418,9200.01
1.14436,9199.98
1.14453,9199.95
1.14471,9199.92
1.14488,9199.89
1.14506,9199.87
1.14524,9199.84
1.14541,9199.81
1.14559,9199.78
1.14576,9199.75
1.14594,9199.73
1.14612,9199.7
1.14629,9199.68
1.14647,9199.65
1.14664,9199.62
1.14682,9199.6
1.147,9199.57
1.14717,9199.55
1.14735,9199.52
1.14752,9199.5
1.1477,9199.47
1.14788,9199.44
1.14805,9199.42
1.14823,9199.39
1.1484,9199.37
1.14858,9199.34
1.14876,9199.31
1.14893,9199.29
1.14911,9199.26
1.14928,9199.24
1.14946,9199.21
1.14964,9199.19
1.14981,9199.16
1.14999,9199.13
1.15017,9199.11
1.15034,9199.08
1.15052,9199.06
1.15069,9199.03
1.15087,9199
1.15105,9198.97
1.15122,9198.94
1.1514,9198.91
1.15157,9198.88
1.15175,9198.85
1.15193,9198.82
1.1521,9198.79
1.15228,9198.76
1.15245,9198.73
1.15263,9198.7
1.15281,9198.67
1.15298,9198.64
1.15316,9198.61
1.15333,9198.58
1.15351,9198.55
1.15369,9198.52
1.15386,9198.49
1.15404,9198.47
1.15421,9198.44
1.15439,9198.41
1.15457,9198.38
1.15474,9198.35
1.15492,9198.32
1.15509,9198.29
1.15527,9198.26
1.15545,9198.23
1.15562,9198.2
1.1558,9198.18
1.15597,9198.15
1.15615,9198.12
1.15633,9198.1
1.1565,9198.07
1.15668,9198.04
1.15685,9198.02
1.15703,9197.99
1.15721,9197.97
1.15738,9197.94
1.15756,9197.92
1.15773,9197.89
1.15791,9197.87
1.15809,9197.84
1.15826,9197.82
1.15844,9197.79
1.15861,9197.77
1.15879,9197.74
1.15897,9197.72
1.15914,9197.69
1.15932,9197.67
1.15949,9197.64
1.15967,9197.62
1.15985,9197.59
1.16002,9197.57
1.1602,9197.54
1.16037,9197.52
1.16055,9197.51
1.16073,9197.51
1.1609,9197.5
1.16108,9197.5
1.16125,9197.5
1.16143,9197.49
1.16161,9197.49
1.16178,9197.48
1.16196,9197.48
1.16213,9197.48
1.16231,9197.48
1.16249,9197.47
1.16266,9197.47
1.16284,9197.47
1.16301,9197.47
1.16319,9197.47
1.16337,9197.46
1.16354,9197.46
1.16372,9197.46
1.16389,9197.46
1.16407,9197.46
1.16425,9197.45
1.16442,9197.45
1.1646,9197.45
1.16477,9197.45
1.16495,9197.45
1.16513,9197.44
1.1653,9197.45
1.16548,9197.49
1.16565,9197.53
1.16583,9197.57
1.16601,9197.61
1.16618,9197.65
1.16636,9197.68
1.16653,9197.72
1.16671,9197.76
1.16689,9197.8
1.16706,9197.84
1.16724,9197.88
1.16741,9197.92
1.16759,9197.96
1.16777,9198
1.16794,9198.04
1.16812,9198.09
1.16829,9198.13
1.16847,9198.17
1.16865,9198.21
1.16882,9198.25
1.169,9198.29
1.16917,9198.33
1.16935,9198.37
1.16953,9198.41
1.1697,9198.45
1.16988,9198.49
1.17006,9198.53
1.17023,9198.61
1.17041,9198.71
1.17058,9198.81
1.17076,9198.91
1.17094,9199.01
1.17111,9199.11
1.17129,9199.21
1.17146,9199.3
1.17164,9199.4
1.17182,9199.5
1.17199,9199.6
1.17217,9199.7
1.17234,9199.8
1.17252,9199.9
1.1727,9200
1.17287,9200.1
1.17305,9200.2
1.17322,9200.3
1.1734,9200.4
1.17358,9200.5
1.17375,9200.6
1.17393,9200.7
1.1741,9200.8
1.17428,9200.9
1.17446,9201
1.17463,9201.1
1.17481,9201.2
1.17498,9201.3
1.17516,9201.45
1.17534,9201.6
1.17551,9201.75
1.17569,9201.9
1.17586,9202.05
1.17604,9202.2
1.17622,9202.35
1.17639,9202.49
1.17657,9202.64
1.17674,9202.79
1.17692,9202.94
1.1771,9203.08
1.17727,9203.23
1.17745,9203.38
1.17762,9203.52
1.1778,9203.67
1.17798,9203.81
1.17815,9203.96
1.17833,9204.11
1.1785,9204.25
1.17868,9204.4
1.17886,9204.55
1.17903,9204.69
1.17921,9204.84
1.17938,9204.99
1.17956,9205.13
1.17974,9205.28
1.17991,9205.42
1.18009,9205.56
1.18026,9205.7
1.18044,9205.83
1.18062,9205.97
1.18079,9206.11
1.18097,9206.24
1.18114,9206.38
1.18132,9206.52
1.1815,9206.65
1.18167,9206.78
1.18185,9206.91
1.18202,9207.04
1.1822,9207.18
1.18238,9207.31
1.18255,9207.44
1.18273,9207.57
1.1829,9207.7
1.18308,9207.83
1.18326,9207.96
1.18343,9208.1
1.18361,9208.23
1.18378,9208.36
1.18396,9208.49
1.18414,9208.62
1.18431,9208.75
1.18449,9208.89
1.18466,9209.02
1.18484,9209.09
1.18502,9209.15
1.18519,9209.21
1.18537,9209.27
1.18554,9209.33
1.18572,9209.39
1.1859,9209.45
1.18607,9209.51
1.18625,9209.56
1.18642,9209.62
1.1866,9209.67
1.18678,9209.73
1.18695,9209.78
1.18713,9209.84
1.1873,9209.89
1.18748,9209.95
1.18766,9210
1.18783,9210.06
1.18801,9210.11
1.18818,9210.17
1.18836,9210.22
1.18854,9210.28
1.18871,9210.33
1.18889,9210.39
1.18906,9210.44
1.18924,9210.5
1.18942,9210.55
1.18959,9210.58
1.18977,9210.55
1.18994,9210.52
1.19012,9210.49
1.1903,9210.46
1.19047,9210.43
1.19065,9210.4
1.19083,9210.37
1.191,9210.34
1.19118,9210.31
1.19135,9210.28
1.19153,9210.25
1.19171,9210.22
1.19188,9210.18
1.19206,9210.15
1.19223,9210.12
1.19241,9210.09
1.19259,9210.06
1.19276,9210.02
1.19294,9209.99
1.19311,9209.96
1.19329,9209.93
1.19347,9209.9
1.19364,9209.86
1.19382,9209.83
1.19399,9209.8
1.19417,9209.77
1.19435,9209.74
1.19452,9209.66
1.1947,9209.56
1.19487,9209.46
1.19505,9209.37
1.19523,9209.27
1.1954,9209.17
1.19558,9209.07
1.19575,9208.97
1.19593,9208.87
1.19611,9208.78
1.19628,9208.68
1.19646,9208.58
1.19663,9208.49
1.19681,9208.39
1.19699,9208.29
1.19716,9208.2
1.19734,9208.1
1.19751,9208
1.19769,9207.9
1.19787,9207.81
1.19804,9207.71
1.19822,9207.61
1.19839,9207.52
1.19857,9207.42
1.19875,9207.32
1.19892,9207.22
1.1991,9207.13
1.19927,9207.03
1.19945,9206.91
1.19963,9206.79
1.1998,9206.67
1.19998,9206.55
1.20015,9206.43
1.20033,9206.31
1.20051,9206.19
1.20068,9206.07
1.20086,9205.96
1.20103,9205.84
1.20121,9205.72
1.20139,9205.61
1.20156,9205.49
1.20174,9205.38
1.20191,9205.26
1.20209,9205.14
1.20227,9205.03
1.20244,9204.91
1.20262,9204.8
1.20279,9204.68
1.20297,9204.56
1.20315,9204.45
1.20332,9204.33
1.2035,9204.22
1.20367,9204.1
1.20385,9203.98
1.20403,9203.87
1.2042,9203.77
1.20438,9203.68
1.20455,9203.59
1.20473,9203.51
1.20491,9203.42
1.20508,9203.33
1.20526,9203.25
1.20543,9203.16
1.20561,9203.07
1.20579,9202.99
1.20596,9202.91
1.20614,9202.83
1.20631,9202.74
1.20649,9202.66
1.20667,9202.58
1.20684,9202.49
1.20702,9202.41
1.20719,9202.33
1.20737,9202.24
1.20755,9202.16
1.20772,9202.08
1.2079,9202
1.20807,9201.91
1.20825,9201.83
1.20843,9201.75
1.2086,9201.66
1.20878,9201.58
1.20895,9201.5
1.20913,9201.45
1.20931,9201.42
1.20948,9201.38
1.20966,9201.34
1.20983,9201.31
1.21001,9201.27
1.21019,9201.23
1.21036,9201.19
1.21054,9201.16
1.21072,9201.12
1.21089,9201.09
1.21107,9201.05
1.21124,9201.02
1.21142,9200.98
1.2116,9200.95
1.21177,9200.91
1.21195,9200.88
1.21212,9200.84
1.2123,9200.81
1.21248,9200.77
1.21265,9200.74
1.21283,9200.7
1.213,9200.67
1.21318,9200.63
1.21336,9200.6
1.21353,9200.56
1.21371,9200.52
1.21388,9200.5
1.21406,9200.5
1.21424,9200.49
1.21441,9200.49
1.21459,9200.49
1.21476,9200.49
1.21494,9200.48
1.21512,9200.48
1.21529,9200.48
1.21547,9200.48
1.21564,9200.48
1.21582,9200.47
1.216,9200.47
1.21617,9200.47
1.21635,9200.47
1.21652,9200.47
1.2167,9200.46
1.21688,9200.46
1.21705,9200.46
1.21723,9200.46
1.2174,9200.46
1.21758,9200.46
1.21776,9200.45
1.21793,9200.45
1.21811,9200.45
1.21828,9200.45
1.21846,9200.45
1.21864,9200.44
1.21881,9200.45
1.21899,9200.46
1.21916,9200.48
1.21934,9200.49
1.21952,9200.5
1.21969,9200.52
1.21987,9200.53
1.22004,9200.54
1.22022,9200.56
1.2204,9200.57
1.22057,9200.58
1.22075,9200.59
1.22092,9200.61
1.2211,9200.62
1.22128,9200.63
1.22145,9200.64
1.22163,9200.66
1.2218,9200.67
1.22198,9200.68
1.22216,9200.7
1.22233,9200.71
1.22251,9200.72
1.22268,9200.73
1.22286,9200.75
1.22304,9200.76
1.22321,9200.77
1.22339,9200.79
1.22356,9200.8
1.22374,9200.81
1.22392,9200.82
1.22409,9200.84
1.22427,9200.85
1.22444,9200.86
1.22462,9200.88
1.2248,9200.89
1.22497,9200.9
1.22515,9200.92
1.22532,9200.93
1.2255,9200.94
1.22568,9200.95
1.22585,9200.97
1.22603,9200.98
1.2262,9200.99
1.22638,9201.01
1.22656,9201.02
1.22673,9201.03
1.22691,9201.05
1.22708,9201.06
1.22726,9201.07
1.22744,9201.08
1.22761,9201.1
1.22779,9201.11
1.22796,9201.12
1.22814,9201.14
1.22832,9201.15
1.22849,9201.16
1.22867,9201.17
1.22884,9201.18
1.22902,9201.19
1.2292,9201.19
1.22937,9201.2
1.22955,9201.21
1.22972,9201.22
1.2299,9201.23
1.23008,9201.24
1.23025,9201.24
1.23043,9201.25
1.23061,9201.26
1.23078,9201.27
1.23096,9201.28
1.23113,9201.29
1.23131,9201.3
1.23149,9201.3
1.23166,9201.31
1.23184,9201.32
1.23201,9201.33
1.23219,9201.34
1.23237,9201.35
1.23254,9201.36
1.23272,9201.36
1.23289,9201.37
1.23307,9201.38
1.23325,9201.39
1.23342,9201.4
1.2336,9201.4
1.23377,9201.41
1.23395,9201.42
1.23413,9201.42
1.2343,9201.43
1.23448,9201.44
1.23465,9201.44
1.23483,9201.45
1.23501,9201.46
1.23518,9201.46
1.23536,9201.47
1.23553,9201.48
1.23571,9201.48
1.23589,9201.49
1.23606,9201.5
1.23624,9201.5
1.23641,9201.51
1.23659,9201.52
1.23677,9201.52
1.23694,9201.53
1.23712,9201.54
1.23729,9201.54
1.23747,9201.55
1.23765,9201.56
1.23782,9201.56
1.238,9201.57
1.23817,9201.58
1.23835,9201.58
1.23853,9201.59
1.2387,9201.6
1.23888,9201.61
1.23905,9201.61
1.23923,9201.62
1.23941,9201.63
1.23958,9201.63
1.23976,9201.64
1.23993,9201.65
1.24011,9201.66
1.24029,9201.66
1.24046,9201.67
1.24064,9201.68
1.24081,9201.68
1.24099,9201.69
1.24117,9201.7
1.24134,9201.7
1.24152,9201.71
1.24169,9201.72
1.24187,9201.72
1.24205,9201.73
1.24222,9201.74
1.2424,9201.74
1.24257,9201.75
1.24275,9201.76
1.24293,9201.77
1.2431,9201.77
1.24328,9201.78
1.24345,9201.78
1.24363,9201.79
1.24381,9201.79
1.24398,9201.8
1.24416,9201.81
1.24433,9201.81
1.24451,9201.82
1.24469,9201.82
1.24486,9201.83
1.24504,9201.83
1.24521,9201.84
1.24539,9201.84
1.24557,9201.85
1.24574,9201.85
1.24592,9201.86
1.24609,9201.87
1.24627,9201.87
1.24645,9201.88
1.24662,9201.88
1.2468,9201.89
1.24697,9201.89
1.24715,9201.9
1.24733,9201.9
1.2475,9201.91
1.24768,9201.91
1.24785,9201.92
1.24803,9201.92
1.24821,9201.92
1.24838,9201.92
1.24856,9201.93
1.24873,9201.93
1.24891,9201.93
1.24909,9201.93
1.24926,9201.94
1.24944,9201.94
1.24961,9201.94
1.24979,9201.94
1.24997,9201.94
1.25014,9201.95
1.25032,9201.95
1.2505,9201.95
1.25067,9201.95
1.25085,9201.95
1.25102,9201.95
1.2512,9201.96
1.25138,9201.96
1.25155,9201.96
1.25173,9201.96
1.2519,9201.96
1.25208,9201.97
1.25226,9201.97
1.25243,9201.97
1.25261,9201.97
1.25278,9201.97
1.25296,9201.98
1.25314,9201.98
1.25331,9201.98
1.25349,9201.98
1.25366,9201.98
1.25384,9201.99
1.25402,9201.99
1.25419,9201.99
1.25437,9201.99
1.25454,9201.99
1.25472,9202
1.2549,9202
1.25507,9202
1.25525,9202
1.25542,9202
1.2556,9202.01
1.25578,9202.01
1.25595,9202.01
1.25613,9202.01
1.2563,9202.02
1.25648,9202.02
1.25666,9202.02
1.25683,9202.02
1.25701,9202.02
1.25718,9202.03
1.25736,9202.03
1.25754,9202.03
1.25771,9202.04
1.25789,9202.05
1.25806,9202.07
1.25824,9202.08
1.25842,9202.09
1.25859,9202.1
1.25877,9202.11
1.25894,9202.12
1.25912,9202.14
1.2593,9202.15
1.25947,9202.16
1.25965,9202.17
1.25982,9202.19
1.26,9202.2
1.26018,9202.21
1.26035,9202.22
1.26053,9202.24
1.2607,9202.25
1.26088,9202.26
1.26106,9202.27
1.26123,9202.29
1.26141,9202.3
1.26158,9202.31
1.26176,9202.32
1.26194,9202.34
1.26211,9202.35
1.26229,9202.36
1.26246,9202.38
1.26264,9202.42
1.26282,9202.45
1.26299,9202.49
1.26317,9202.52
1.26334,9202.56
1.26352,9202.59
1.2637,9202.63
1.26387,9202.66
1.26405,9202.7
1.26422,9202.74
1.2644,9202.77
1.26458,9202.81
1.26475,9202.85
1.26493,9202.89
1.2651,9202.92
1.26528,9202.96
1.26546,9203
1.26563,9203.03
1.26581,9203.07
1.26598,9203.11
1.26616,9203.14
1.26634,9203.18
1.26651,9203.22
1.26669,9203.25
1.26686,9203.29
1.26704,9203.33
1.26722,9203.36
1.26739,9203.42
1.26757,9203.5
1.26774,9203.57
1.26792,9203.64
1.2681,9203.71
1.26827,9203.79
1.26845,9203.86
1.26862,9203.93
1.2688,9204
1.26898,9204.08
1.26915,9204.15
1.26933,9204.22
1.2695,9204.3
1.26968,9204.37
1.26986,9204.45
1.27003,9204.52
1.27021,9204.59
1.27039,9204.67
1.27056,9204.74
1.27074,9204.81
1.27091,9204.89
1.27109,9204.96
1.27127,9205.03
1.27144,9205.11
1.27162,9205.18
1.27179,9205.25
1.27197,9205.33
1.27215,9205.4
1.27232,9205.51
1.2725,9205.62
1.27267,9205.72
1.27285,9205.83
1.27303,9205.94
1.2732,9206.05
1.27338,9206.15
1.27355,9206.26
1.27373,9206.37
1.27391,9206.47
1.27408,9206.58
1.27426,9206.68
1.27443,9206.79
1.27461,9206.89
1.27479,9207
1.27496,9207.11
1.27514,9207.21
1.27531,9207.32
1.27549,9207.42
1.27567,9207.53
1.27584,9207.63
1.27602,9207.74
1.27619,9207.84
1.27637,9207.95
1.27655,9208.06
1.27672,9208.16
1.2769,9208.27
1.27707,9208.37
1.27725,9208.47
1.27743,9208.58
1.2776,9208.68
1.27778,9208.78
1.27795,9208.88
1.27813,9208.99
1.27831,9209.09
1.27848,9209.19
1.27866,9209.29
1.27883,9209.38
1.27901,9209.48
1.27919,9209.58
1.27936,9209.68
1.27954,9209.78
1.27971,9209.87
1.27989,9209.97
1.28007,9210.07
1.28024,9210.17
1.28042,9210.26
1.28059,9210.36
1.28077,9210.46
1.28095,9210.56
1.28112,9210.65
1.2813,9210.75
1.28147,9210.85
1.28165,9210.95
1.28183,9211.05
1.282,9211.1
1.28218,9211.14
1.28235,9211.19
1.28253,9211.24
1.28271,9211.28
1.28288,9211.33
1.28306,9211.37
1.28323,9211.42
1.28341,9211.46
1.28359,9211.5
1.28376,9211.54
1.28394,9211.58
1.28411,9211.62
1.28429,9211.67
1.28447,9211.71
1.28464,9211.75
1.28482,9211.79
1.28499,9211.83
1.28517,9211.87
1.28535,9211.91
1.28552,9211.95
1.2857,9211.99
1.28587,9212.03
1.28605,9212.08
1.28623,9212.12
1.2864,9212.16
1.28658,9212.2
1.28675,9212.22
1.28693,9212.2
1.28711,9212.17
1.28728,9212.14
1.28746,9212.11
1.28763,9212.08
1.28781,9212.06
1.28799,9212.03
1.28816,9212
1.28834,9211.97
1.28851,9211.94
1.28869,9211.91
1.28887,9211.88
